ID_Venda,ID_Produto,ID_Cliente,ID_Tempo,ID_Plataforma,ID_Promocao,Quantidade,Preco_Unitario,Desconto_Percentual,Receita_Total,Custo_Total,Lucro_Bruto,Margem_Percentual,Canal_Venda,Forma_Pagamento,Data_Venda,Categoria,Dias_Apos_Lancamento,Midia_Fisica_Digital
VND02078,PRD057,CLI031,TMP0470,PLT004,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Boleto,2025-04-14,Gift Cards,1930,Digital
VND02079,PRD057,CLI035,TMP0775,PLT004,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Boleto,2026-02-13,Gift Cards,2235,Digital
VND02080,PRD057,CLI048,TMP1075,PLT004,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Cartão Crédito,2026-12-10,Gift Cards,2535,Digital
VND02081,PRD057,CLI026,TMP0391,PLT004,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,Loja Física,PIX,2025-01-25,Gift Cards,1851,Digital
VND02082,PRD057,CLI001,TMP0709,PLT004,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Cartão Crédito,2025-12-09,Gift Cards,2169,Digital
VND02083,PRD057,CLI017,TMP0193,PLT004,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Boleto,2024-07-11,Gift Cards,1653,Digital
VND02084,PRD057,CLI076,TMP0083,PLT004,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Cartão Crédito,2024-03-23,Gift Cards,1543,Digital
VND02085,PRD057,CLI050,TMP0006,PLT004,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Cartão Crédito,2024-01-06,Gift Cards,1466,Digital
VND02086,PRD057,CLI012,TMP0553,PLT004,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,E-commerce,Cartão Débito,2025-07-06,Gift Cards,2013,Digital
VND02087,PRD057,CLI068,TMP0547,PLT004,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Boleto,2025-06-30,Gift Cards,2007,Digital
VND02088,PRD057,CLI025,TMP0163,PLT004,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,Loja Física,Cartão Crédito,2024-06-11,Gift Cards,1623,Digital
VND02089,PRD057,CLI054,TMP0698,PLT004,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,Loja Física,Cartão Crédito,2025-11-28,Gift Cards,2158,Digital
VND02090,PRD058,CLI048,TMP0090,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,Loja Física,Cartão Débito,2024-03-30,Gift Cards,1550,Digital
VND02091,PRD058,CLI049,TMP1062,PLT003,PROMO015,1,45.00,10.00,45.00,40.00,5.00,"46,337.00",App Mobile,Cartão Crédito,2026-11-27,Gift Cards,2522,Digital
VND02092,PRD058,CLI007,TMP0007,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,E-commerce,Cartão Crédito,2024-01-07,Gift Cards,1467,Digital
VND02093,PRD058,CLI061,TMP0698,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,E-commerce,Boleto,2025-11-28,Gift Cards,2158,Digital
VND02094,PRD058,CLI047,TMP0874,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,App Mobile,PIX,2026-05-23,Gift Cards,2334,Digital
VND02095,PRD058,CLI074,TMP0021,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,App Mobile,Cartão Débito,2024-01-21,Gift Cards,1481,Digital
VND02096,PRD058,CLI075,TMP0027,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,Loja Física,Cartão Débito,2024-01-27,Gift Cards,1487,Digital
VND02097,PRD058,CLI075,TMP0047,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,App Mobile,PIX,2024-02-16,Gift Cards,1507,Digital
VND02098,PRD058,CLI059,TMP1069,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Cartão Débito,2026-12-04,Gift Cards,2529,Digital
VND02099,PRD058,CLI061,TMP0210,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,App Mobile,Cartão Crédito,2024-07-28,Gift Cards,1670,Digital
VND02100,PRD058,CLI022,TMP0025,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,App Mobile,Cartão Crédito,2024-01-25,Gift Cards,1485,Digital
VND02101,PRD058,CLI074,TMP0312,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,App Mobile,PIX,2024-11-07,Gift Cards,1772,Digital
VND02102,PRD058,CLI006,TMP0029,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,E-commerce,Cartão Crédito,2024-01-29,Gift Cards,1489,Digital
VND02103,PRD058,CLI005,TMP0086,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,App Mobile,Boleto,2024-03-26,Gift Cards,1546,Digital
VND02104,PRD058,CLI037,TMP0014,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,Loja Física,Cartão Crédito,2024-01-14,Gift Cards,1474,Digital
VND02105,PRD058,CLI034,TMP0013,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,Loja Física,PIX,2024-01-13,Gift Cards,1473,Digital
VND02106,PRD058,CLI045,TMP0016,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,App Mobile,Cartão Débito,2024-01-16,Gift Cards,1476,Digital
VND02107,PRD058,CLI003,TMP0078,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,Loja Física,PIX,2024-03-18,Gift Cards,1538,Digital
VND02108,PRD058,CLI017,TMP0012,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,Loja Física,Cartão Crédito,2024-01-12,Gift Cards,1472,Digital
VND02109,PRD058,CLI022,TMP0361,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,Loja Física,Cartão Crédito,2024-12-26,Gift Cards,1821,Digital
VND02110,PRD058,CLI052,TMP0003,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,E-commerce,Cartão Débito,2024-01-03,Gift Cards,1463,Digital
VND02111,PRD058,CLI024,TMP0002,PLT003,PROMO000,2,50.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Boleto,2024-01-02,Gift Cards,1462,Digital
VND02112,PRD058,CLI045,TMP0054,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,App Mobile,Cartão Débito,2024-02-23,Gift Cards,1514,Digital
VND02113,PRD058,CLI008,TMP1075,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,E-commerce,Cartão Crédito,2026-12-10,Gift Cards,2535,Digital
VND02114,PRD058,CLI033,TMP0035,PLT003,PROMO000,1,50.00,0.00,50.00,40.00,10.00,20.00,Loja Física,Cartão Débito,2024-02-04,Gift Cards,1495,Digital
VND02115,PRD059,CLI037,TMP0696,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Cartão Crédito,2025-11-26,Gift Cards,2156,Digital
VND02116,PRD059,CLI004,TMP0004,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,Loja Física,Boleto,2024-01-04,Gift Cards,1464,Digital
VND02117,PRD059,CLI062,TMP0019,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Boleto,2024-01-19,Gift Cards,1479,Digital
VND02118,PRD059,CLI053,TMP0082,PLT003,PROMO003,1,90.00,10.00,90.00,80.00,10.00,"46,337.00",Loja Física,Cartão Crédito,2024-03-22,Gift Cards,1542,Digital
VND02119,PRD059,CLI057,TMP0683,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,E-commerce,PIX,2025-11-13,Gift Cards,2143,Digital
VND02120,PRD059,CLI043,TMP0695,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,App Mobile,Cartão Débito,2025-11-25,Gift Cards,2155,Digital
VND02121,PRD059,CLI050,TMP0006,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,PIX,2024-01-06,Gift Cards,1466,Digital
VND02122,PRD059,CLI031,TMP0016,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Cartão Débito,2024-01-16,Gift Cards,1476,Digital
VND02123,PRD059,CLI006,TMP0342,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Cartão Crédito,2024-12-07,Gift Cards,1802,Digital
VND02124,PRD059,CLI073,TMP0699,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Cartão Débito,2025-11-29,Gift Cards,2159,Digital
VND02125,PRD059,CLI067,TMP0004,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Boleto,2024-01-04,Gift Cards,1464,Digital
VND02126,PRD059,CLI057,TMP0243,PLT003,PROMO006,2,92.00,8.00,184.00,160.00,24.00,"46,125.00",E-commerce,Cartão Crédito,2024-08-30,Gift Cards,1703,Digital
VND02127,PRD059,CLI051,TMP0884,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Cartão Crédito,2026-06-02,Gift Cards,2344,Digital
VND02128,PRD059,CLI043,TMP0954,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,E-commerce,PIX,2026-08-11,Gift Cards,2414,Digital
VND02129,PRD059,CLI024,TMP0542,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Boleto,2025-06-25,Gift Cards,2002,Digital
VND02130,PRD059,CLI004,TMP0019,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Cartão Débito,2024-01-19,Gift Cards,1479,Digital
VND02131,PRD059,CLI023,TMP0529,PLT003,PROMO005,2,88.00,12.00,176.00,160.00,16.00,"46,274.00",App Mobile,Cartão Débito,2025-06-12,Gift Cards,1989,Digital
VND02132,PRD059,CLI061,TMP0013,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Boleto,2024-01-13,Gift Cards,1473,Digital
VND02133,PRD059,CLI039,TMP1035,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Boleto,2026-10-31,Gift Cards,2495,Digital
VND02134,PRD059,CLI017,TMP0001,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,PIX,2024-01-01,Gift Cards,1461,Digital
VND02135,PRD059,CLI072,TMP1065,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Cartão Débito,2026-11-30,Gift Cards,2525,Digital
VND02136,PRD059,CLI041,TMP0004,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Cartão Débito,2024-01-04,Gift Cards,1464,Digital
VND02137,PRD059,CLI076,TMP0009,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,App Mobile,Cartão Débito,2024-01-09,Gift Cards,1469,Digital
VND02138,PRD059,CLI045,TMP0026,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,PIX,2024-01-26,Gift Cards,1486,Digital
VND02139,PRD059,CLI038,TMP1061,PLT003,PROMO015,1,90.00,10.00,90.00,80.00,10.00,"46,337.00",App Mobile,Cartão Crédito,2026-11-26,Gift Cards,2521,Digital
VND02140,PRD059,CLI074,TMP0007,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,E-commerce,Cartão Débito,2024-01-07,Gift Cards,1467,Digital
VND02141,PRD059,CLI012,TMP0033,PLT003,PROMO000,1,100.00,0.00,100.00,80.00,20.00,20.00,E-commerce,Boleto,2024-02-02,Gift Cards,1493,Digital
VND02142,PRD059,CLI069,TMP0956,PLT003,PROMO000,2,100.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Cartão Débito,2026-08-13,Gift Cards,2416,Digital
VND02143,PRD060,CLI044,TMP0053,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,E-commerce,Cartão Débito,2024-02-22,Gift Cards,1513,Digital
VND02144,PRD060,CLI070,TMP0076,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,App Mobile,Boleto,2024-03-16,Gift Cards,1536,Digital
VND02145,PRD060,CLI052,TMP0162,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,Loja Física,Boleto,2024-06-10,Gift Cards,1622,Digital
VND02146,PRD060,CLI025,TMP0229,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,E-commerce,Cartão Crédito,2024-08-16,Gift Cards,1689,Digital
VND02147,PRD060,CLI020,TMP0088,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,Loja Física,Cartão Crédito,2024-03-28,Gift Cards,1548,Digital
VND02148,PRD060,CLI039,TMP0024,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,App Mobile,PIX,2024-01-24,Gift Cards,1484,Digital
VND02149,PRD060,CLI067,TMP0521,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,Loja Física,PIX,2025-06-04,Gift Cards,1981,Digital
VND02150,PRD060,CLI066,TMP0004,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,App Mobile,PIX,2024-01-04,Gift Cards,1464,Digital
VND02151,PRD060,CLI013,TMP0699,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,Loja Física,PIX,2025-11-29,Gift Cards,2159,Digital
VND02152,PRD060,CLI065,TMP0673,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,E-commerce,Cartão Crédito,2025-11-03,Gift Cards,2133,Digital
VND02153,PRD060,CLI066,TMP0017,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,E-commerce,Boleto,2024-01-17,Gift Cards,1477,Digital
VND02154,PRD060,CLI015,TMP0537,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,Loja Física,PIX,2025-06-20,Gift Cards,1997,Digital
VND02155,PRD060,CLI047,TMP0002,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Boleto,2024-01-02,Gift Cards,1462,Digital
VND02156,PRD060,CLI076,TMP0061,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,App Mobile,PIX,2024-03-01,Gift Cards,1521,Digital
VND02157,PRD060,CLI010,TMP0002,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,App Mobile,Boleto,2024-01-02,Gift Cards,1462,Digital
VND02158,PRD060,CLI001,TMP0877,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,Loja Física,Boleto,2026-05-26,Gift Cards,2337,Digital
VND02159,PRD060,CLI071,TMP0701,PLT004,PROMO000,1,200.00,0.00,200.00,160.00,40.00,20.00,Loja Física,PIX,2025-12-01,Gift Cards,2161,Digital
VND02160,PRD060,CLI044,TMP0011,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,E-commerce,Cartão Crédito,2024-01-11,Gift Cards,1471,Digital
VND02161,PRD060,CLI004,TMP0023,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,E-commerce,PIX,2024-01-23,Gift Cards,1483,Digital
VND02162,PRD060,CLI014,TMP0459,PLT004,PROMO000,2,200.00,0.00,400.00,320.00,80.00,20.00,App Mobile,Cartão Crédito,2025-04-03,Gift Cards,1919,Digital
VND02163,PRD061,CLI069,TMP0980,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,PIX,2026-09-06,Jogos,4737,Físico e Digital
VND02164,PRD061,CLI014,TMP0015,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2024-01-15,Jogos,3772,Físico e Digital
VND02165,PRD061,CLI013,TMP1060,PLT008,PROMO015,1,89.91,10.00,89.91,59.90,"46,052.00",33.38,E-commerce,Boleto,2026-11-25,Jogos,4817,Físico e Digital
VND02166,PRD061,CLI005,TMP0028,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Crédito,2024-01-28,Jogos,3785,Físico e Digital
VND02167,PRD061,CLI016,TMP0005,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Débito,2024-01-05,Jogos,3762,Físico e Digital
VND02168,PRD061,CLI058,TMP0007,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2024-01-07,Jogos,3764,Físico e Digital
VND02169,PRD061,CLI040,TMP0045,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Débito,2024-02-14,Jogos,3802,Físico e Digital
VND02170,PRD061,CLI061,TMP0780,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2026-02-18,Jogos,4537,Físico e Digital
VND02171,PRD061,CLI076,TMP0023,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Crédito,2024-01-23,Jogos,3780,Físico e Digital
VND02172,PRD061,CLI017,TMP0275,PLT008,PROMO004,1,79.92,20.00,79.92,59.90,"46,073.00","46,167.00",Loja Física,Boleto,2024-10-01,Jogos,4032,Físico e Digital
VND02173,PRD061,CLI050,TMP1094,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Crédito,2026-12-29,Jogos,4851,Físico e Digital
VND02174,PRD061,CLI024,TMP0385,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,PIX,2025-01-19,Jogos,4142,Físico e Digital
VND02175,PRD061,CLI017,TMP0070,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2024-03-10,Jogos,3827,Físico e Digital
VND02176,PRD061,CLI019,TMP0559,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,PIX,2025-07-12,Jogos,4316,Físico e Digital
VND02177,PRD061,CLI070,TMP0055,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,PIX,2024-02-24,Jogos,3812,Físico e Digital
VND02178,PRD061,CLI059,TMP0229,PLT008,PROMO006,1,91.91,8.00,91.91,59.90,32.01,34.83,Loja Física,Boleto,2024-08-16,Jogos,3986,Físico e Digital
VND02179,PRD061,CLI037,TMP0026,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,PIX,2024-01-26,Jogos,3783,Físico e Digital
VND02180,PRD061,CLI027,TMP0604,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2025-08-26,Jogos,4361,Físico e Digital
VND02181,PRD061,CLI036,TMP0430,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Boleto,2025-03-05,Jogos,4187,Físico e Digital
VND02182,PRD061,CLI023,TMP0062,PLT008,PROMO003,1,89.91,10.00,89.91,59.90,"46,052.00",33.38,Loja Física,Cartão Débito,2024-03-02,Jogos,3819,Físico e Digital
VND02183,PRD061,CLI058,TMP0070,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Débito,2024-03-10,Jogos,3827,Físico e Digital
VND02184,PRD061,CLI012,TMP0481,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Crédito,2025-04-25,Jogos,4238,Físico e Digital
VND02185,PRD061,CLI037,TMP0026,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Débito,2024-01-26,Jogos,3783,Físico e Digital
VND02186,PRD061,CLI001,TMP0011,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Crédito,2024-01-11,Jogos,3768,Físico e Digital
VND02187,PRD061,CLI011,TMP0084,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,PIX,2024-03-24,Jogos,3841,Físico e Digital
VND02188,PRD061,CLI028,TMP0009,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,PIX,2024-01-09,Jogos,3766,Físico e Digital
VND02189,PRD061,CLI034,TMP0933,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Débito,2026-07-21,Jogos,4690,Físico e Digital
VND02190,PRD061,CLI048,TMP0327,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2024-11-22,Jogos,4084,Físico e Digital
VND02191,PRD061,CLI074,TMP0006,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Cartão Crédito,2024-01-06,Jogos,3763,Físico e Digital
VND02192,PRD061,CLI029,TMP1062,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Débito,2026-11-27,Jogos,4819,Físico e Digital
VND02193,PRD061,CLI061,TMP0387,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2025-01-21,Jogos,4144,Físico e Digital
VND02194,PRD061,CLI028,TMP1060,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Cartão Crédito,2026-11-25,Jogos,4817,Físico e Digital
VND02195,PRD061,CLI063,TMP0006,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2024-01-06,Jogos,3763,Físico e Digital
VND02196,PRD061,CLI027,TMP1063,PLT008,PROMO012,1,69.93,30.00,69.93,59.90,"46,091.00",14.34,Loja Física,Cartão Crédito,2026-11-28,Jogos,4820,Físico e Digital
VND02197,PRD061,CLI042,TMP0078,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,PIX,2024-03-18,Jogos,3835,Físico e Digital
VND02198,PRD061,CLI014,TMP0045,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Crédito,2024-02-14,Jogos,3802,Físico e Digital
VND02199,PRD061,CLI047,TMP0914,PLT008,PROMO014,1,84.92,15.00,84.92,59.90,"46,078.00",29.46,Loja Física,PIX,2026-07-02,Jogos,4671,Físico e Digital
VND02200,PRD061,CLI006,TMP0010,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Boleto,2024-01-10,Jogos,3767,Físico e Digital
VND02201,PRD061,CLI075,TMP0079,PLT008,PROMO003,1,89.91,10.00,89.91,59.90,"46,052.00",33.38,Loja Física,PIX,2024-03-19,Jogos,3836,Físico e Digital
VND02202,PRD061,CLI003,TMP0050,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Crédito,2024-02-19,Jogos,3807,Físico e Digital
VND02203,PRD062,CLI034,TMP1061,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Boleto,2026-11-26,Jogos,4209,Físico e Digital
VND02204,PRD062,CLI066,TMP0261,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,PIX,2024-09-17,Jogos,3409,Físico e Digital
VND02205,PRD062,CLI067,TMP0994,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Boleto,2026-09-20,Jogos,4142,Físico e Digital
VND02206,PRD062,CLI072,TMP0700,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Crédito,2025-11-30,Jogos,3848,Físico e Digital
VND02207,PRD062,CLI023,TMP0008,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Boleto,2024-01-08,Jogos,3156,Físico e Digital
VND02208,PRD062,CLI003,TMP0591,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2025-08-13,Jogos,3739,Físico e Digital
VND02209,PRD062,CLI067,TMP0534,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Boleto,2025-06-17,Jogos,3682,Físico e Digital
VND02210,PRD062,CLI026,TMP0087,PLT008,PROMO003,2,89.91,10.00,179.82,119.80,60.02,33.38,App Mobile,Boleto,2024-03-27,Jogos,3235,Físico e Digital
VND02211,PRD062,CLI039,TMP0070,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Boleto,2024-03-10,Jogos,3218,Físico e Digital
VND02212,PRD062,CLI042,TMP0833,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Boleto,2026-04-12,Jogos,3981,Físico e Digital
VND02213,PRD062,CLI036,TMP0028,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,PIX,2024-01-28,Jogos,3176,Físico e Digital
VND02214,PRD062,CLI059,TMP0008,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Crédito,2024-01-08,Jogos,3156,Físico e Digital
VND02215,PRD062,CLI073,TMP1062,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,E-commerce,Boleto,2026-11-27,Jogos,4210,Físico e Digital
VND02216,PRD062,CLI010,TMP0600,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,Loja Física,Cartão Crédito,2025-08-22,Jogos,3748,Físico e Digital
VND02217,PRD062,CLI034,TMP0025,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,Cartão Débito,2024-01-25,Jogos,3173,Físico e Digital
VND02218,PRD062,CLI027,TMP0872,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Cartão Crédito,2026-05-21,Jogos,4020,Físico e Digital
VND02219,PRD062,CLI034,TMP0019,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,E-commerce,PIX,2024-01-19,Jogos,3167,Físico e Digital
VND02220,PRD062,CLI005,TMP0009,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,Loja Física,Boleto,2024-01-09,Jogos,3157,Físico e Digital
VND02221,PRD062,CLI059,TMP0618,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Boleto,2025-09-09,Jogos,3766,Físico e Digital
VND02222,PRD062,CLI049,TMP0055,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2024-02-24,Jogos,3203,Físico e Digital
VND02223,PRD062,CLI019,TMP0044,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Crédito,2024-02-13,Jogos,3192,Físico e Digital
VND02224,PRD062,CLI063,TMP0180,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,PIX,2024-06-28,Jogos,3328,Físico e Digital
VND02225,PRD062,CLI010,TMP1025,PLT008,PROMO000,1,99.90,0.00,99.90,59.90,40.00,40.04,App Mobile,Cartão Débito,2026-10-21,Jogos,4173,Físico e Digital
VND02226,PRD062,CLI072,TMP0002,PLT008,PROMO000,2,99.90,0.00,199.80,119.80,80.00,40.04,App Mobile,Cartão Débito,2024-01-02,Jogos,3150,Físico e Digital
